,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Stopa zwrotu,Stopa otwarcie-zamkniecie,Stopa zamkniecie-otwarcie
238,2022-12-13,4.47,4.616,4.452,4.546,605203,0.0235933489862179,0.01685931680487407,-0.0326431845061359
239,2022-12-14,4.62,4.708,4.574,4.636,747784,0.019604200047153908,0.003457220383857873,-0.03646351685202798
240,2022-12-15,4.6,4.638,4.522,4.56,1834561,-0.016529301951210718,-0.008733679968754515,0.013072081567352845
241,2022-12-16,4.55,4.666,4.52,4.662,1514576,0.022121917087270626,0.024317307650706166,-0.013388237118516111
242,2022-12-19,4.688,4.72,4.508,4.552,613678,-0.023877843789535502,-0.029439355450681548,-0.0004394638611706636
243,2022-12-20,4.548,4.594,4.504,4.57,1011784,0.003946508082083522,0.004825629017823685,0.025492847368598026
244,2022-12-21,4.57,4.698,4.564,4.698,463428,0.027623681330607885,0.027623681330607885,-0.03244931034843157
245,2022-12-22,4.692,4.76,4.644,4.696,420953,-0.0004258037109259316,0.0008521517345660978,-0.027197877619681954
246,2022-12-23,4.75,4.75,4.614,4.642,221601,-0.0115657746735498,-0.022999310194304456,0.010713622938983702
247,2022-12-27,4.694,4.7,4.49,4.52,467957,-0.026633314008105646,-0.03777310358469199,0.0496326242024101
248,2022-12-28,4.518,4.588,4.476,4.56,426680,0.008810629682154847,0.00925320548048325,0.028962473902537145
249,2022-12-29,4.52,4.67,4.51,4.622,274998,0.01350488832589436,0.022315518008049207,-0.02275809380637761
250,2022-12-30,4.62,4.642,4.566,4.58,203736,-0.009128513726095466,-0.008695706967553951,-0.01318700428195374
251,2023-01-02,4.67,4.73,4.6,4.73,289248,0.03222620437774815,0.012766130823035793,-0.023530497410194195
252,2023-01-03,4.764,5.15,4.75,5.07,1863868,0.0694156150992502,0.06225316611003828,-0.082181745922286
253,2023-01-04,5.1,5.6,5.0,5.595,3301336,0.09853252416079661,0.09263280203360846,-0.1607856902708349
254,2023-01-05,5.595,5.84,5.41,5.64,2387271,0.008010723746078918,0.008010723746078918,-0.10064352577968738
255,2023-01-09,5.66,5.77,5.525,5.585,1584886,-0.009799632988803486,-0.01333945969392758,0.0017889092427245679
256,2023-01-10,5.59,5.7,5.515,5.67,918136,0.015104685218496838,0.014209830572653015,-0.0017652255245692583
257,2023-01-11,5.72,5.77,5.305,5.31,2019528,-0.06559728248581331,-0.07437697013785893,0.0513874519131603
258,2023-01-12,5.31,5.59,5.28,5.52,1493303,0.03878602503515638,0.03878602503515638,0.035590945102702554
259,2023-01-13,5.58,5.58,5.41,5.5,494481,-0.0036297680505785745,-0.014440684154794381,-0.035156256984577805
260,2023-01-16,5.485,5.545,5.385,5.45,280831,-0.009132483563272453,-0.006401485052040856,0.023573167718066834
261,2023-01-17,5.485,5.49,5.22,5.23,1288481,-0.04120433059832118,-0.04760581565036204,0.04760581565036204
262,2023-01-18,5.23,5.31,5.13,5.155,1324751,-0.01444416060790843,-0.01444416060790843,0.06204997625827047
263,2023-01-19,5.14,5.26,5.105,5.23,1039299,0.01444416060790843,0.017358198609757958,0.0
264,2023-01-20,5.25,5.37,5.195,5.265,665540,0.00666986750910703,0.002853068982406226,-0.024028066118864988
265,2023-01-23,5.27,5.3,5.14,5.14,1224771,-0.024028066118864988,-0.024977283086197177,0.021174997136458762
266,2023-01-24,5.16,5.22,5.06,5.095,949688,-0.008793412792385658,-0.012676912818783359,0.033770695878582835
267,2023-01-25,5.03,5.03,4.66,4.752,4642639,-0.06969408461434434,-0.05685440205130421,0.0823709974331277
268,2023-01-26,4.8,4.858,4.712,4.82,1264214,0.014208346002165362,0.004158010148663793,0.04264605604913885
269,2023-01-27,4.82,4.86,4.762,4.786,668765,-0.007078938576327465,-0.007078938576327465,0.0029209284276636716
270,2023-01-30,4.758,4.758,4.592,4.594,1431127,-0.040943885219274945,-0.03507630761385938,0.04802282379560241
271,2023-01-31,4.7,5.15,4.67,5.14,3987868,0.11230197520016705,0.0894905707510607,-0.07722566758630767
272,2023-02-01,5.15,5.215,5.0,5.05,1362820,-0.0176648361798053,-0.019608471388376403,-0.0718257345712554
273,2023-02-02,5.17,5.175,4.97,5.05,1235636,0.0,-0.023484445233069362,0.019608471388376403
274,2023-02-03,5.07,5.12,5.0,5.08,476781,0.005923018303122252,0.001970443987298731,0.01756142692994711
275,2023-02-06,5.02,5.055,4.902,4.942,1084361,-0.02754115402397228,-0.01565982613721939,0.02557071003667355
276,2023-02-07,4.944,5.045,4.898,4.914,902775,-0.005681833467431119,-0.006086446056402295,0.02134165960465051
277,2023-02-08,4.93,5.025,4.93,4.954,403458,0.008107056968180482,0.004856343012568987,-0.0020206109117781867
278,2023-02-09,4.98,5.145,4.96,5.005,803435,0.01024208170001617,0.005007521730622244,-0.015098424712585157
279,2023-02-10,4.99,5.035,4.86,4.87,803089,-0.027343475672685358,-0.024341972668928902,0.022335953942063114
280,2023-02-13,4.87,4.944,4.79,4.82,801229,-0.010320009031989485,-0.010320009031989485,0.03466198170091839
281,2023-02-14,4.932,5.1,4.864,5.05,2177688,0.04661431522475934,0.02364365798517043,-0.036294306192769854
282,2023-02-15,5.035,5.045,4.926,5.015,1124752,-0.006954821873369488,-0.003980104756626801,-0.016688836111800942
283,2023-02-16,5.0,5.095,4.576,4.84,8161457,-0.03551870068535856,-0.03252319170555995,0.03949880544198536
284,2023-02-17,4.8,4.836,4.702,4.81,1161119,-0.006217636610870603,0.0020811662038244805,0.03874082831643055
285,2023-02-20,4.81,4.81,4.7,4.7,698662,-0.023134575401656754,-0.023134575401656754,0.021053409197832273
286,2023-02-21,4.68,4.69,4.546,4.546,1067219,-0.03331478328566151,-0.02905038449920383,0.05644935868731826
287,2023-02-22,4.548,4.6,4.34,4.376,1639600,-0.0381126603106714,-0.03855251076860955,0.06716304480987523
288,2023-02-23,4.376,4.488,4.376,4.48,1746068,0.023487981307213746,0.023487981307213746,0.015064529461395804
289,2023-02-24,4.49,4.538,4.422,4.462,694888,-0.004025950416553181,-0.0062556057438223345,-0.019462030890660564
290,2023-02-27,4.462,4.508,4.408,4.43,436131,-0.0071975119532963205,-0.0071975119532963205,0.013453117697118655
291,2023-02-28,4.478,4.598,4.43,4.53,1661310,0.0223223554378984,0.011545421318379656,-0.01512484348460208
292,2023-03-01,4.55,4.62,4.52,4.564,1037048,0.007477492504886607,0.0030721990369702024,-0.019022913823266263
293,2023-03-02,4.564,4.586,4.414,4.42,966063,-0.0320597359102226,-0.0320597359102226,0.028987536873252395
294,2023-03-03,4.48,4.518,4.43,4.454,575428,0.007662872745569205,-0.0058204775917178875,0.024396863164653393
295,2023-03-06,4.52,4.73,4.514,4.702,1360412,0.05418538128270178,0.0394759562737379,-0.048364903690983896
296,2023-03-07,4.7,4.706,4.58,4.6,1092519,-0.021931646622828538,-0.021506205220963803,-0.017544309650909362
297,2023-03-08,4.56,4.65,4.56,4.61,914353,0.002171553513508062,0.010905233482262577,0.01933465170745574
298,2023-03-09,4.66,4.66,4.508,4.538,724578,-0.01574147065090714,-0.02652906177990455,0.004836237168644564
299,2023-03-10,4.43,4.484,4.326,4.368,1319404,-0.03818114791504601,-0.014094345614440229,0.06471020969495056
300,2023-03-13,4.36,4.418,4.084,4.182,2558839,-0.04351563743616205,-0.041682456354501074,0.057609983050602276
301,2023-03-14,4.16,4.3,4.142,4.276,856227,0.022228392156356636,0.02750291888962675,0.01945406419814444
302,2023-03-15,4.334,4.34,4.008,4.068,1803190,-0.0498665149764852,-0.06333942492785383,0.02236359608685845
303,2023-03-16,4.1,4.188,3.964,4.044,1272074,-0.005917177028088583,-0.01375267255203716,0.06925660195594241
304,2023-03-17,4.13,4.164,3.852,3.878,2164960,-0.041914744337764764,-0.06295785015248123,0.055667416889801924
305,2023-03-20,3.838,3.96,3.66,3.932,1797297,0.013828645464460054,0.0241968046994121,0.04912920468802118
306,2023-03-21,4.0,4.124,4.0,4.06,1965587,0.03203477132872101,0.01488861249375062,-0.05623157602813311
307,2023-03-22,4.088,4.116,3.974,3.974,1236332,-0.02140982948401593,-0.028282708771778076,0.0065212169902653105
308,2023-03-23,3.96,4.008,3.862,3.92,691655,-0.013681490327254187,-0.01015237146401815,0.04196419909903226
309,2023-03-24,3.93,3.93,3.724,3.84,1252675,-0.020619287202735537,-0.023167059281534286,0.030771658666753687
310,2023-03-27,3.83,3.896,3.74,3.8,968221,-0.010471299867295558,-0.007863736460214765,0.033638359148829844
311,2023-03-28,3.828,4.118,3.828,4.09,2276551,0.07354390332237037,0.06620249646400267,-0.06568016686215561
312,2023-03-29,4.18,4.298,4.062,4.256,2068853,0.039784781984632867,0.01801850550267825,-0.10598727844863554
313,2023-03-30,4.28,4.436,4.26,4.424,1227530,0.03871451218069044,0.033091254626328226,-0.05673301768336869
314,2023-03-31,4.45,4.476,4.348,4.452,1297305,0.00630916919326463,0.0004493372351495051,-0.039400423819592856
315,2023-04-03,4.45,4.632,4.4,4.588,1498315,0.030090765853826085,0.03054010308897559,-0.03054010308897559
316,2023-04-04,4.59,4.6,4.506,4.542,718048,-0.010076755583757757,-0.01051258038908709,-0.020463347505217833
317,2023-04-05,4.578,4.6,4.48,4.55,1600186,0.0017597892794924963,-0.006134988567515931,0.008752791109594593
318,2023-04-06,4.546,4.68,4.45,4.63,601530,0.017429635135283617,0.018309142667791267,-0.011294646567767685
319,2023-04-11,4.62,4.818,4.6,4.812,1911673,0.0385559300142897,0.04071809301878493,-0.056865072682080964
320,2023-04-12,4.81,5.18,4.752,5.11,3095303,0.06008660610318062,0.06050232009794332,-0.10080469912196555
321,2023-04-13,5.1,5.39,5.07,5.365,3959923,0.04869697186704869,0.05065583635238169,-0.109199291964992
322,2023-04-14,5.36,5.435,5.165,5.3,2178281,-0.012189555524585671,-0.011257154524634716,-0.03846628082779602
323,2023-04-17,5.26,5.395,5.26,5.31,792593,0.0018850146957714031,0.009460808504228924,0.009372139828863313
324,2023-04-18,5.35,5.535,5.21,5.415,1146524,0.019581045199106528,0.01207631954503885,-0.029041853703335452
325,2023-04-19,5.4,5.405,5.27,5.37,1124450,-0.008344971932180645,-0.005571045049455492,-0.0037313476128582046
326,2023-04-20,5.305,5.49,5.17,5.195,1107435,-0.03313128396958254,-0.02095314751475552,0.03870232901903803
327,2023-04-21,5.18,5.18,4.96,5.03,1447499,-0.032276640439542925,-0.02938507215974373,0.053229787954298446
328,2023-04-24,5.0,5.02,4.934,4.96,1113999,-0.01401424337481183,-0.008032171697264223,0.04339931553455556
329,2023-04-25,5.005,5.07,4.92,4.934,610354,-0.005255722629671,-0.014287394660018826,0.013287894326935223
330,2023-04-26,4.91,4.998,4.84,4.902,1240013,-0.006506733001244269,-0.0016306567005084371,0.020794127661263095
331,2023-04-27,4.9,5.1,4.9,5.05,1082130,0.02974495818134759,0.030153038170687374,-0.028114301480839154
332,2023-04-28,5.15,5.18,4.912,4.93,1525698,-0.024049255232669653,-0.043657726621046056,-0.006103782938017721
333,2023-05-02,4.96,5.135,4.886,4.896,2498548,-0.006920442844573715,-0.012987195526811046,0.05057816946561977
334,2023-05-04,4.9,4.96,4.714,4.72,1939689,-0.03660974561256114,-0.037426405519117134,0.049596941139372186
335,2023-05-05,4.72,4.84,4.678,4.83,1618927,0.02303766806701746,0.02303766806701746,0.014388737452099676
336,2023-05-08,4.84,4.968,4.84,4.898,686940,0.013980490865494577,0.011912237801435577,-0.037018158932512035
337,2023-05-09,4.92,4.92,4.764,4.778,745303,-0.024804909626358285,-0.0292864816005991,0.012892671824922708
338,2023-05-10,4.834,4.88,4.762,4.78,758030,0.00041849759974699197,-0.011233735777926634,0.02886798400085211
339,2023-05-11,4.82,4.9,4.7,4.732,873355,-0.010092600387224149,-0.018425981946368575,0.021326336165150783
340,2023-05-12,4.73,4.846,4.704,4.846,846523,0.02380567627819352,0.024228419890492292,-0.005379694331824947
341,2023-05-15,4.846,4.872,4.686,4.7,703068,-0.030591113678321014,-0.030591113678321014,0.0063626937878287215
342,2023-05-16,4.744,4.78,4.65,4.68,496910,-0.004264398786457679,-0.013582551765868978,0.03485551246477869
343,2023-05-17,4.68,4.74,4.612,4.7,536614,0.004264398786457679,0.004264398786457679,0.009318152979411298
344,2023-05-18,4.74,4.79,4.654,4.656,767335,-0.009405798286876266,-0.01788042527784839,0.005141399500418586
345,2023-05-19,4.66,4.834,4.66,4.824,1084844,0.03544674899574751,0.03458801128732958,-0.017566323717899124
346,2023-05-22,4.84,4.938,4.812,4.888,706438,0.013179762444409882,0.009868501140753771,-0.04776777373173946
347,2023-05-23,4.916,4.948,4.828,4.882,463909,-0.0012282498985258794,-0.00694021973302017,-0.008640251242227892
348,2023-05-24,4.88,4.88,4.65,4.68,1120043,-0.04225686204121293,-0.04184710993550045,0.0491970817742331
349,2023-05-25,4.682,4.738,4.64,4.652,754560,-0.006000875273137307,-0.0064281344123011674,0.047847985208637756
350,2023-05-26,4.64,4.76,4.634,4.748,426510,0.020426242091003743,0.023009110509257802,-0.013998107678702576
351,2023-05-29,4.77,4.794,4.72,4.784,245458,0.00755353990090879,0.0029307117480807943,-0.030562650410166592
352,2023-05-30,4.77,4.77,4.628,4.634,415429,-0.031856590638146054,-0.02892587889006526,0.02892587889006526
353,2023-05-31,4.632,4.666,4.438,4.454,1636421,-0.03961785717500854,-0.03918617143551817,0.0685437360650738
354,2023-06-01,4.502,4.66,4.502,4.65,530998,0.04306465076408905,0.032345477114724464,-0.003878479328570883
355,2023-06-02,4.6,4.844,4.6,4.83,1810342,0.03797924806521635,0.04879016416943216,-0.07032472517994082
356,2023-06-05,4.84,4.87,4.638,4.66,2464222,-0.03583101952692669,-0.03789927259098569,-0.012959144642505471
357,2023-06-06,4.69,4.77,4.634,4.742,1821438,0.017443539505659134,0.011026405185025734,0.020455733085326555
358,2023-06-07,4.738,4.798,4.66,4.71,3933478,-0.006771079614887432,-0.005927197708267551,-0.004255325570138302
359,2023-06-09,4.722,4.756,4.64,4.7,1961404,-0.0021253993123133696,-0.0046699299473083045,0.00805259702058092
360,2023-06-12,4.7,4.7,4.56,4.564,1415360,-0.029363076716183656,-0.029363076716183656,0.03403300666349196
361,2023-06-13,4.52,4.596,4.454,4.49,2330966,-0.016346730245666352,-0.006659292089976843,0.04570980696185001
362,2023-06-14,4.49,4.738,4.49,4.716,3383598,0.04910828092096153,0.04910828092096153,-0.04244898883098469
363,2023-06-15,4.7,5.0,4.668,4.91,6596917,0.040312959131304726,0.04371143309041625,-0.08942124005226626
364,2023-06-16,4.91,4.912,4.712,4.752,3916623,-0.03270835974608555,-0.03270835974608555,-0.011003073344330705
365,2023-06-19,4.714,4.886,4.714,4.76,1681255,0.001682086182984932,0.00971086372938923,0.031026273563100615
366,2023-06-20,4.76,4.964,4.722,4.89,1212788,0.02694463524345192,0.02694463524345192,-0.03665549897284115
367,2023-06-21,4.928,5.09,4.882,5.05,1190448,0.03219593980048785,0.0244550170560498,-0.05914057504393977
368,2023-06-22,5.05,5.305,4.964,5.265,2105600,0.04169290229867029,0.04169290229867029,-0.06614791935472009
369,2023-06-23,5.25,5.29,5.14,5.215,1286701,-0.009542057133202997,-0.006688988150796771,-0.03215084516546729
370,2023-06-26,5.23,5.715,5.165,5.68,2735300,0.08541214428032418,0.08253995465622821,-0.0787231561295274
371,2023-06-27,5.7,6.02,5.695,5.88,3524648,0.034605529177475614,0.031090587070030873,-0.11714548383370382
372,2023-06-28,5.88,6.0,5.785,5.955,2128730,0.01267444089672809,0.01267444089672809,-0.04376502796675896
373,2023-06-29,5.925,5.94,5.74,5.85,1257335,-0.017789541563498545,-0.012739025777429802,0.005115100666770456
374,2023-06-30,5.83,5.85,5.635,5.76,1536267,-0.015504186535965081,-0.012079525654601131,0.028243212313394883
375,2023-07-03,5.755,5.94,5.755,5.845,1065624,0.01464912021623177,0.015517552750185848,-0.0025695945616306393
376,2023-07-04,5.865,5.865,5.62,5.675,744498,-0.02951603155656546,-0.03293191873797263,0.01399847880637961
377,2023-07-05,5.67,5.67,5.52,5.56,1417573,-0.020472455104975307,-0.019591009477169852,0.05340437384294794
378,2023-07-06,5.51,5.68,5.5,5.62,1576732,0.010733555643108739,0.01976704074077662,0.008857453834061113
379,2023-07-07,5.62,5.74,5.61,5.66,1050825,0.007092228309491855,0.007092228309491855,-0.026859269050268475
380,2023-07-10,5.655,5.66,5.555,5.6,533026,-0.010657294473988,-0.009773511826980386,0.0035650661644961446
381,2023-07-11,5.66,5.84,5.595,5.77,689513,0.029905482778904702,0.019248188304916702,-0.020131970951924316
382,2023-07-12,5.84,6.22,5.825,6.17,2634546,0.06702675739728825,0.05496804107716091,-0.08627494570220495
383,2023-07-13,6.2,6.365,6.135,6.22,1795052,0.008071068833791495,0.0032206147000419794,-0.0630391099109524
384,2023-07-14,6.22,6.65,6.19,6.535,2787885,0.04940244032509722,0.04940244032509722,-0.0526230550251392
385,2023-07-17,6.65,6.7,6.4,6.59,2314144,0.008381001438230617,-0.009063506153347056,-0.057783441763327836
386,2023-07-18,6.64,6.7,6.58,6.7,1382306,0.016554177882504684,0.008995562908578059,-0.0074906717291576275
387,2023-07-19,6.7,6.83,6.64,6.78,922035,0.011869575555383705,0.011869575555383705,-0.020865138463961763
388,2023-07-20,6.785,6.865,6.59,6.62,932677,-0.02388173200338728,-0.024618923337915488,0.012012156448003575
389,2023-07-21,6.61,6.67,6.45,6.605,699301,-0.0022684319746282267,-0.0007567158893062587,0.026887355312543715
390,2023-07-24,6.68,6.78,6.595,6.645,1110315,0.006037754190920008,-0.005253295383345513,-0.00528103830161375
391,2023-07-25,6.63,6.645,6.44,6.62,1381292,-0.0037693222162917817,-0.0015094342488541912,0.009022617599637295
392,2023-07-26,6.68,6.78,6.51,6.53,697341,-0.013688426660577235,-0.02271104426021453,0.015197860909431427
393,2023-07-27,6.53,6.625,6.48,6.55,1040325,0.003058106358820867,0.003058106358820867,0.019652937901393663
394,2023-07-28,6.51,6.64,6.51,6.6,735013,0.0076045993852191796,0.013730192811901798,-0.010662705744040046
395,2023-07-31,6.6,6.635,6.53,6.55,795434,-0.0076045993852191796,-0.0076045993852191796,-0.006125593426682618
396,2023-08-01,6.55,6.59,6.32,6.35,959857,-0.031010236742560426,-0.031010236742560426,0.038614836127779606
397,2023-08-02,6.32,6.34,6.13,6.315,819640,-0.005527057102145516,-0.0007914523563115061,0.03653729384470594
398,2023-08-03,6.31,6.31,6.12,6.255,760310,-0.00954661188358008,-0.008754532634247303,0.010338064239891587
399,2023-08-04,6.275,6.415,6.2,6.27,801179,0.0023952107259548328,-0.0007971303730183177,0.00635932190829247
400,2023-08-07,6.25,6.27,6.125,6.17,382421,-0.01607751672753288,-0.012882625831013739,0.0168746471005512
401,2023-08-08,6.17,6.175,5.95,6.02,1076578,-0.02461157859656682,-0.02461157859656682,0.03749420442758056
402,2023-08-09,6.025,6.24,6.025,6.16,529222,0.022989518224698857,0.022159298168709762,0.0016220603718679616
403,2023-08-10,6.2,6.24,6.12,6.125,589459,-0.005698021114637797,-0.012170535620255274,-0.016461277054071966
404,2023-08-11,6.24,6.24,5.965,6.125,612958,0.0,-0.01860142595054559,0.012170535620255274
405,2023-08-14,6.005,6.15,5.935,6.03,462063,-0.015631745691696564,0.004154555207147359,0.034233171642242155
406,2023-08-16,5.96,5.98,5.45,5.715,2045267,-0.05365271349232015,-0.041976183830484404,0.04949815828517279
407,2023-08-17,5.715,5.795,5.595,5.685,822483,-0.005263170044274679,-0.005263170044274679,0.04723935387475908
408,2023-08-18,5.7,5.885,5.61,5.86,957819,0.030318476386421933,0.027683428748416672,-0.025055306342147254
409,2023-08-21,5.895,5.99,5.895,5.91,855175,0.008496227829085656,0.0025412974286727064,-0.03617965657750233
410,2023-08-22,5.91,5.945,5.825,5.845,398987,-0.011059236493975222,-0.011059236493975222,0.008517939065302516
411,2023-08-23,5.825,5.98,5.78,5.945,430618,0.016963935218713422,0.020391530690980764,-0.0059046987247382
412,2023-08-24,5.99,6.095,5.96,5.975,638443,0.005033567674829209,-0.0025073143097837924,-0.025425098365809973
413,2023-08-25,5.985,5.985,5.785,5.785,422412,-0.03231573717193448,-0.03398797836429668,0.03482305148171827
414,2023-08-28,5.83,5.975,5.795,5.95,398453,0.028122858911898474,0.020374219195137266,0.005865119452398204
415,2023-08-29,6.01,6.27,6.01,6.22,1545964,0.04437868719354965,0.03434515820397177,-0.06475290638868691
416,2023-08-30,6.28,6.335,6.145,6.175,752727,-0.007261024237046998,-0.016861097966066385,-0.027084133966924773
417,2023-08-31,6.11,6.24,6.01,6.075,1170461,-0.016326893287428756,-0.005744783956891819,0.03318799125349514
418,2023-09-01,6.1,6.1,5.965,6.035,489406,-0.006606134677117348,-0.010712916629770586,0.012350918634009167
419,2023-09-04,6.0,6.06,5.82,5.82,612915,-0.03627559280614845,-0.03045920748470854,0.046988509435919035
420,2023-09-05,5.81,5.96,5.78,5.82,484708,0.0,0.0017196908795267252,0.03045920748470854
421,2023-09-06,5.82,5.87,5.3,5.54,2046078,-0.04930576098415407,-0.04930576098415407,0.04758607010462734
422,2023-09-07,5.525,5.62,5.39,5.43,1475589,-0.020055366813348297,-0.0173441134579726,0.06936112779750236
423,2023-09-08,5.46,5.59,5.42,5.565,655041,0.02455785078166417,0.019048194970694654,-0.007213737323691571
424,2023-09-11,5.6,5.65,5.43,5.46,876984,-0.019048194970694654,-0.025317807984289953,0.0
425,2023-09-12,5.465,5.48,5.385,5.445,696515,-0.002751033371889644,-0.003666365243577996,0.028068841356179597
426,2023-09-13,5.475,5.56,5.42,5.55,412597,0.019100171373419128,0.013605652055778572,-0.015433806129841132
427,2023-09-14,5.57,5.685,5.5,5.63,651812,0.014311514393255953,0.010714388212406334,-0.027917166449034525
428,2023-09-15,5.66,5.775,5.63,5.71,1692376,0.014109581516319913,0.008795131452827398,-0.024823969728726247
429,2023-09-18,5.74,5.74,5.41,5.445,882591,-0.047521267282994994,-0.05276145394655107,0.038726135830167596
430,2023-09-19,5.5,5.565,5.45,5.51,272244,0.011866866779899121,0.0018165309263977747,0.04089458716665195
431,2023-09-20,5.51,5.59,5.445,5.58,944591,0.012624153228396606,0.012624153228396606,-0.014440684154794381
432,2023-09-21,5.57,5.57,5.41,5.45,453225,-0.023573167718066834,-0.021779445264039854,0.010949014489670228
433,2023-09-22,5.41,5.5,5.41,5.42,269622,-0.0055197932235979685,0.0018467225931646514,0.027299238487637822
434,2023-09-25,5.42,5.46,5.31,5.355,314119,-0.012065111551842644,-0.012065111551842644,0.010218388958677993
435,2023-09-26,5.35,5.43,5.255,5.39,618410,0.006514681021193569,0.007448824012990629,0.005550430530649075
436,2023-09-27,5.45,5.5,5.39,5.42,400967,0.005550430530649075,-0.0055197932235979685,-0.012999254543639704
437,2023-09-28,5.42,5.55,5.34,5.55,598713,0.023702112306788203,0.023702112306788203,-0.018182319083190235
438,2023-09-29,5.54,5.745,5.46,5.7,956659,0.026668247082161534,0.028471674081312237,-0.05037035938894974
439,2023-10-02,5.64,5.735,5.5,5.505,570720,-0.034809404665861354,-0.024227295335324195,0.006337730584549117
440,2023-10-03,5.47,5.7,5.44,5.66,997032,0.02776712204044829,0.034145275781201745,-0.003539826705124094
441,2023-10-04,5.54,5.86,5.475,5.845,1393212,0.03216270270894017,0.05359209416483934,-0.06630797849014192
442,2023-10-05,5.88,6.02,5.85,5.995,1497221,0.025339193555445894,0.019369026568942127,-0.07893128772028524
443,2023-10-06,5.99,6.435,5.96,6.325,2375535,0.053584246134106284,0.054418622486225754,-0.07295327270304841
444,2023-10-09,6.28,6.445,6.17,6.275,1385656,-0.007936549595736198,-0.0007964954622596832,-0.046482072890489556
445,2023-10-10,6.275,6.63,6.275,6.57,3051265,0.045940347478671484,0.045940347478671484,-0.0451438520164118
446,2023-10-11,6.55,6.765,6.55,6.69,4440966,0.018100041643617892,0.021148824492976503,-0.06404038912228938
447,2023-10-12,6.64,6.8,6.625,6.715,2125257,0.0037299558350638584,0.011231866486858477,-0.024878780328040362
448,2023-10-13,6.73,6.82,6.66,6.78,1577724,0.009633271977103286,0.007401958295667699,-0.020865138463961763
449,2023-10-16,6.97,7.48,6.97,7.4,3803581,0.0875028982578201,0.05986477543769175,-0.09490485655348779
450,2023-10-17,7.4,7.62,7.125,7.46,2777726,0.008075414005545234,0.008075414005545234,-0.06794018944323699
451,2023-10-18,7.405,7.5,7.215,7.285,1413730,-0.023737974568501352,-0.016338008072594112,0.015662560562956118
452,2023-10-19,7.15,7.2,7.005,7.03,1090208,-0.035630733824594696,-0.016925650883342858,0.05196874189718881
453,2023-10-20,7.0,7.175,6.815,7.0,1235988,-0.004276556767260242,0.0,0.0212022076506031
454,2023-10-23,7.0,7.075,6.91,6.995,1299043,-0.0007145409378688239,-0.0007145409378688239,0.0007145409378688239
455,2023-10-24,6.98,7.34,6.98,7.16,1490620,0.023314372855109955,0.025461064198273098,-0.02259983191724113
456,2023-10-25,7.22,7.475,7.13,7.455,895611,0.04037496724414735,0.03202999531196693,-0.06583603144242045
457,2023-10-26,7.3,7.58,7.21,7.435,1506352,-0.002686368304583464,0.018324231757772758,-0.029343627007383466
458,2023-10-27,7.54,7.54,7.28,7.32,1770703,-0.015588251938898123,-0.029611854046644792,-0.0027359798188746343
459,2023-10-30,7.4,7.46,7.3,7.37,600551,0.006807378228025129,-0.0040622940088790305,0.022804475818619663
460,2023-10-31,7.38,7.49,7.275,7.32,638104,-0.006807378228025129,-0.008163310639160981,0.01086967223690416
461,2023-11-02,7.46,7.46,7.01,7.02,1289140,-0.04184710993550045,-0.06079219617794984,0.05001042057466143
462,2023-11-03,7.015,7.245,7.015,7.195,675597,0.024623122301611566,0.025335626784906973,0.036169073876338276
463,2023-11-06,7.15,7.485,7.15,7.4,778498,0.028093659870793042,0.034367643504207956,-0.053429286655700015
464,2023-11-07,7.36,7.58,7.32,7.405,775876,0.0006754475096379942,0.006095514978977423,-0.03504309101384595
465,2023-11-08,7.4,7.495,7.25,7.425,896513,0.0026972369690008158,0.00337268447863881,-0.008792751947978239
466,2023-11-09,7.425,7.51,7.335,7.505,2066932,0.010716780396662351,0.010716780396662351,-0.014089464875301161
467,2023-11-10,7.51,7.565,7.38,7.4,611037,-0.014089464875301161,-0.014755465565919224,0.00337268447863881
468,2023-11-13,7.42,7.675,7.42,7.45,512596,0.006734032181344052,0.004034975212179326,0.008021433384575172
469,2023-11-14,7.445,7.75,7.445,7.715,739193,0.034952453423655605,0.0356238196791514,-0.03898742863583493
470,2023-11-15,7.755,7.85,7.585,7.645,701271,-0.009114646434098539,-0.014285957247476944,-0.026509173245052864
471,2023-11-16,7.645,7.85,7.55,7.7,1064120,0.007168489478612816,0.007168489478612816,0.0071174677688641275
472,2023-11-17,7.735,7.78,7.6,7.7,636870,0.0,-0.00453515516539138,-0.007168489478612816
473,2023-11-20,7.7,8.03,7.7,7.95,1374739,0.03195159980660245,0.03195159980660245,-0.02741644464121107
474,2023-11-21,8.0,8.04,7.845,7.91,891950,-0.0050441468866782024,-0.01131375990027328,-0.026907452919924246
475,2023-11-22,7.91,7.94,7.745,7.88,653211,-0.0037998779097745405,-0.0037998779097745405,0.01511363781004782
476,2023-11-23,7.975,7.975,7.66,7.67,891862,-0.027011288490623286,-0.038995033291743475,0.030811166400397827
477,2023-11-24,7.715,7.795,7.585,7.65,418274,-0.0026109675407202104,-0.008460837976679514,0.041606000832463685
478,2023-11-27,7.69,7.765,7.435,7.65,1085288,0.0,-0.0052151356791081405,0.008460837976679514
479,2023-11-28,7.65,8.15,7.65,8.12,2110380,0.05962450633514216,0.05962450633514216,-0.05440937065603402
480,2023-11-29,8.11,8.26,7.96,8.185,973829,0.007973056649511534,0.009205342695776775,-0.06759756298465369
