,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Stopa zwrotu,Stopa otwarcie-zamkniecie,Stopa zamkniecie-otwarcie
446,2023-10-11,38.45,39.6,38.3,39.29,4292809.0,0.022912573976687334,0.021611337618715254,-0.05870168182827262
447,2023-10-12,39.41,39.86,38.6,38.87,5911943.0,-0.010747288706236535,-0.013796846342780444,-0.010864048912478719
448,2023-10-13,38.56,39.07,37.76,38.65,2752924.0,-0.005675969830700733,0.00233130529108605,0.019472816173481178
449,2023-10-16,40.36,43.69,40.24,43.0,13661758.0,0.10665334066013132,0.06336092020815398,-0.10898464595121737
450,2023-10-17,42.9,44.93,42.49,43.1,5679473.0,0.002322881416139566,0.004651171175730884,-0.06568380162429355
451,2023-10-18,42.71,43.09,41.61,41.82,4783981.0,-0.030148303109214236,-0.02105839085288741,0.025497131933483352
452,2023-10-19,41.38,41.58,40.44,40.55,2346545.0,-0.030838913439065863,-0.02026189175597537,0.05189730429195327
453,2023-10-20,40.1,40.75,39.76,39.98,2003995.0,-0.01415645148916811,-0.00299700524026969,0.03441834324514348
454,2023-10-23,39.98,41.0,39.67,40.28,2205784.0,0.007475738778107921,0.007475738778107921,-0.004478733537838231
455,2023-10-24,40.4,41.91,40.4,41.12,3450320.0,0.020639553296547763,0.017664836179804855,-0.028115292074655684
456,2023-10-25,41.71,43.09,41.31,42.03,5119478.0,0.021889027870115818,0.0076427408081714,-0.03955386404992067
457,2023-10-26,41.52,42.99,40.97,42.65,3775738.0,0.014643624920662734,0.026852035080054737,-0.022286365728834134
458,2023-10-27,42.5,42.99,41.94,42.02,2268246.0,-0.014881578520833383,-0.011358380513516675,-0.011970456559221354
459,2023-10-30,42.05,43.17,42.05,42.73,1831249.0,0.01675555423907893,0.01604186323697654,-0.005397173725562254
460,2023-10-31,42.73,44.04,42.58,43.52,4110416.0,0.01831935289175357,0.01831935289175357,-0.03436121612873011
461,2023-11-02,43.85,44.17,42.81,43.24,2602052.0,-0.006454609776679554,-0.014008726047184616,-0.011864743115074017
462,2023-11-03,43.53,44.0,43.11,43.53,2172653.0,0.006684362793198506,0.0,0.00732436325398611
463,2023-11-06,43.53,44.18,43.26,43.6,2381236.0,0.0016067947907827396,0.0016067947907827396,-0.0016067947907827396
464,2023-11-07,43.3,43.62,42.88,43.18,1976267.0,-0.009679725268327388,-0.0027752099217828174,0.008072930477544649
465,2023-11-08,42.95,43.15,41.68,42.36,3232735.0,-0.019172904353455866,-0.013832127697058993,0.021948114275238684
466,2023-11-09,43.61,43.88,42.54,43.88,2434324.0,0.03525411467382389,0.0061721535523542315,-0.021421986976764895
467,2023-11-10,43.65,44.65,43.57,43.8,2306888.0,-0.0018248180246289714,0.0034305350967893666,-0.00434733552772526
468,2023-11-13,43.83,44.74,43.52,43.74,2058723.0,-0.0013708021337786036,-0.002055499182096021,-0.002059732963010763
469,2023-11-14,43.76,46.8,43.73,46.64,4592761.0,0.06419552679361518,0.0637383839285115,-0.062140027611519155
470,2023-11-15,46.64,47.18,45.82,46.0,3446091.0,-0.013817145553141952,-0.013817145553141952,-0.04992123837536955
471,2023-11-16,46.0,47.59,45.84,46.93,3808435.0,0.020015733317231277,0.020015733317231277,-0.006198587764089325
472,2023-11-17,46.81,47.7,46.51,47.68,1918932.0,0.01585489295076803,0.018415167445115177,-0.035870626267999306
473,2023-11-20,47.68,48.5,47.28,48.0,2957678.0,0.006688988150796771,0.006688988150796771,-0.025104155595911948
474,2023-11-21,47.7,48.17,47.14,47.44,1992463.0,-0.011735256218420975,-0.005465643204825454,0.0050462680676242044
475,2023-11-22,47.39,47.5,46.63,47.11,2163108.0,-0.006980461977520225,-0.00592594326754714,0.01244610518234568
476,2023-11-23,47.11,47.37,46.49,46.74,1068274.0,-0.007884963601238137,-0.007884963601238137,0.013810906868785278
477,2023-11-24,46.6,46.87,46.39,46.52,1133250.0,-0.0047180014602479226,-0.0017182134811362104,0.01260296506148606
478,2023-11-27,46.42,46.71,45.45,45.99,1675360.0,-0.011458346098631278,-0.009306419294458301,0.013176559579767488
479,2023-11-28,45.65,47.24,45.65,46.91,1361617.0,0.019806890788534037,0.027227265299389014,-0.010500471494075736
480,2023-11-29,46.82,47.87,46.48,47.75,1735505.0,0.017748194586372446,0.01966860486397426,-0.04497545988576146
481,2023-11-30,47.59,47.82,47.05,47.53,3445627.0,-0.004617976300821169,-0.0012615645071010206,-0.01505062856315309
482,2023-12-01,47.39,49.8,47.39,49.55,3027998.0,0.041621170150079045,0.04457102479649988,-0.040359605642978025
483,2023-12-04,49.35,49.94,49.19,49.3,1348739.0,-0.005058179727352563,-0.0010136848308461843,-0.03951284506914732
484,2023-12-05,48.95,50.04,48.83,49.3,2117325.0,0.0,0.00712471207212495,0.0010136848308461843
485,2023-12-06,49.4,50.02,48.92,49.43,3071865.0,0.0026334462702233274,0.0006071031249907932,-0.009758158342348278
486,2023-12-07,49.0,49.43,48.26,49.27,2456321.0,-0.0032421507629960544,0.005495078445245216,0.002635047638005261
487,2023-12-08,49.0,49.74,49.0,49.54,1760859.0,0.005465047505341936,0.010960125950587152,-0.010960125950587152
488,2023-12-11,49.55,49.97,48.98,49.51,2460083.0,-0.000605754687882154,-0.0008075914026655084,-0.010354371262704998
489,2023-12-12,49.55,49.93,48.73,49.23,2483153.0,-0.00567147560322212,-0.006479067005887629,0.006479067005887629
490,2023-12-13,49.2,49.51,49.08,49.4,2672840.0,0.0034472304237676,0.0040568006956145375,0.003031836582120029
491,2023-12-14,49.88,49.89,49.15,49.5,3725102.0,0.0020222453807678953,-0.007647451237191127,-0.006079046076382433
492,2023-12-15,49.6,49.93,48.73,49.11,6364738.0,-0.007909989523491756,-0.00992815367972888,0.015557440760682884
493,2023-12-18,48.95,50.46,48.77,50.4,2227220.0,0.025928495026169784,0.029191806100803408,-0.016000341346440905
494,2023-12-19,50.2,51.26,49.95,50.78,2891937.0,0.007511401199209455,0.011487549578848899,-0.03670320730001286
495,2023-12-20,50.7,51.26,50.0,50.46,1436545.0,-0.006321633063620435,-0.004744967384225696,-0.005165916515228464
496,2023-12-21,50.06,50.78,50.0,50.3,2729777.0,-0.003175866107218539,0.004782791102065254,0.007920833491444235
497,2023-12-22,50.18,50.64,50.06,50.3,1044221.0,0.0,0.002388536167416966,-0.004782791102065254
498,2023-12-27,50.3,51.5,50.26,51.3,1542098.0,0.019685675071030584,0.019685675071030584,-0.02207421123844755
499,2023-12-28,51.4,51.46,50.46,50.58,1208271.0,-0.01413451093490492,-0.01608193121930057,-0.005551164136125664
500,2023-12-29,50.4,50.82,49.87,50.32,615213.0,-0.0051536288496341065,-0.001588562685137962,0.021235560068934678
